ticker,event_date,event_type,alpha,beta,nearest_earnings_date,days_to_earnings,abs_days_to_earnings,earnings_surprise_pct,pre_earnings,CAR_pre20_pre1,CAR_0_1,CAR_0_5,CAR_0_10,CAR_0_20
CRM,2025-03-18,S - Sale+OE,0.0002226026767691,0.7834839358631493,2025-02-26 16:00:00,-14,14,6.43,False,-0.035023811996168,-0.0029150234192467,-0.0004322188370573,-0.0192845741081737,-0.0381730937299905
CRM,2025-03-27,S - Sale,0.0001226918416247,0.7937127380344157,2025-02-26 16:00:00,-21,21,6.43,False,-0.0105446473059277,-0.0141260075488591,-0.0193023979459108,-0.0448026340221933,-0.0453975088095202
CRM,2025-03-25,S - Sale+OE,0.0001668075141885,0.7937521933235006,2025-02-26 16:00:00,-19,19,6.43,False,-0.0016827324306784,-0.0049061528975987,-0.0191191163773469,-0.0500123024999817,-0.0568935122801043
CRM,2025-04-04,P - Purchase,-3.138501284279582e-05,0.7993075221353338,2025-02-26 16:00:00,-27,27,6.43,False,-0.0333455838344718,-0.0101634739404262,0.0093309794308263,-0.0163278953522343,0.0094744849537617
CRM,2025-04-17,S - Sale,0.00116768454365,0.7714731581323939,2025-05-28 16:00:00,27,27,1.31,True,-0.054468034021757,-0.0105145040452762,-0.0283532572863174,0.0157577336571513,0.0290908321101174
CRM,2025-04-24,S - Sale+OE,0.0008974196845098,0.7785108360111541,2025-05-28 16:00:00,23,23,1.31,True,-0.0370561673237331,0.0356997171157983,0.030120148452391,0.0317657566872794,0.0314699245635253
CRM,2025-05-05,S - Sale,0.0008898827422867,0.8331406776511464,2025-05-28 16:00:00,16,16,1.31,True,0.0133608963476743,0.0053950184305704,-0.0007185444261972,-0.0030631031857457,-0.0536208192702515
CRM,2025-05-15,S - Sale+OE,0.00040644880209,0.8038415142416209,2025-05-28 16:00:00,8,8,1.31,True,0.0010051682139231,-0.0021093683201933,-0.0106562965442161,-0.0471223498668079,-0.0931348157146678
CRM,2025-05-23,S - Sale+OE,0.0005611221031829,0.8385073853046037,2025-05-28 16:00:00,2,2,1.31,True,-0.0204040116613773,-0.0285148416698682,-0.0353402001435397,-0.0758470356330868,-0.0758470356330868
CRM,2025-05-28,S - Sale,0.0006716060450855,0.8411716428089668,2025-05-28 16:00:00,0,0,1.31,False,-0.078033555733542,-0.0375280977876582,-0.0412828257952821,-0.0412828257952821,-0.0412828257952821
CRWD,2024-11-08,S - Sale,8.199959268207185e-05,1.355010556494922,2024-11-26 16:00:00,12,12,14.94,True,0.0094506155566698,-0.003567178550997,0.0535726814167607,0.0704679384730388,0.0667918926958585
CRWD,2024-11-15,S - Sale,6.268494216795301e-05,1.3427958548585788,2024-11-26 16:00:00,7,7,14.94,True,0.0954683517930123,0.0078832771176277,0.0268665915326852,0.0596330420189993,0.019311303452728
CRWD,2024-12-02,S - Sale+OE,-0.0005684758921738,1.3222866373424398,2024-11-26 16:00:00,-3,3,14.94,False,0.0261211037892855,-0.0054077959904692,0.015365448258916,0.0159280730327949,0.0368170905227116
CRWD,2024-12-04,S - Sale,-0.0006164791321902,1.320442152750048,2024-11-26 16:00:00,-5,5,14.94,False,-0.0003449030735295,0.0288077786909282,-0.0032021161467355,0.0276387511867836,0.0230197068243475
CRWD,2024-12-06,S - Sale+OE,-0.0006324086970476,1.3271094291969066,2024-11-26 16:00:00,-7,7,14.94,False,0.0213028531299976,-0.0078928336136815,-0.0234355928873345,0.0378538590352528,-0.0062947525893411
CRWD,2024-12-16,S - Sale,-0.0003405853484053,1.3272597618514794,2024-11-26 16:00:00,-13,13,14.94,False,-0.0398819354052793,0.0129720110989933,0.0139582984558008,-0.0074789828168702,0.0050751758121057
CRWD,2024-12-18,S - Sale+OE,-0.0002330631999588,1.3247608804438462,2024-11-26 16:00:00,-15,15,14.94,False,0.0157524346341965,-0.0180473066480152,-0.0143640777633147,-0.028769071573709,0.0028234629539618
CRWD,2024-12-26,S - Sale,-0.0002774494361354,1.3151258688632392,2024-11-26 16:00:00,-20,20,14.94,False,-0.0101007738921559,-0.008719611553925,-0.0170696033533466,0.0110426047879053,0.029763477402438
CRWD,2025-01-03,S - Sale,-0.0007148068048825,1.3271679454693537,2024-11-26 16:00:00,-25,25,14.94,False,-0.0009382606152771,0.0108770186322428,0.0219058563013422,0.0013455528291643,0.042952227475616
CRWD,2025-01-16,S - Sale,-0.0004154956528183,1.3171740248813184,2025-03-04 16:00:00,31,31,19.85,True,0.0324270076037102,-0.021177293552708,-0.0028966878781286,0.0085959223609731,0.140205490851795
CRWD,2025-02-06,S - Sale,-0.0003999360244548,1.3515186215763384,2025-03-04 16:00:00,17,17,19.85,True,0.1234951736543939,0.0227548135564148,0.0388967650162549,0.0603335377230798,-0.0020961828290984
CRWD,2025-02-11,S - Sale,-0.0003597179471223,1.3482306280593654,2025-03-04 16:00:00,14,14,19.85,True,0.1697719895132371,0.0183852746070281,0.0328964684007491,-0.0338300459088259,-0.0071388670955971
CRWD,2025-02-18,S - Sale,-0.0001384757449036,1.3572635697620643,2025-03-04 16:00:00,10,10,19.85,True,0.0835102735157542,-0.0051702231418519,-0.0673841360745065,-0.059620880030472,-0.1829148573659961
CRWD,2025-02-19,S - Sale,-0.0003785674396263,1.3433061092657836,2025-03-04 16:00:00,9,9,19.85,True,0.1154001783075483,-0.036523937529413,-0.094290459045853,-0.065714073407007,-0.1181126347477172
CRWD,2025-03-04,S - Sale,0.000350566995001,1.350434918497951,2025-03-04 16:00:00,0,0,19.85,False,-0.027742028593026,-0.0596221287957466,-0.1240052252812116,-0.0263961563102927,-0.0080713540359562
CRWD,2025-03-17,S - Sale,0.0008570875826888,1.335684698453828,2025-03-04 16:00:00,-9,9,19.85,False,0.0086353253367656,0.0437819690405774,0.0181800488775036,0.0261099720135909,0.0685439461246461
CRWD,2025-03-25,S - Sale,0.0002777455728399,1.3731209850116084,2025-03-04 16:00:00,-15,15,19.85,False,-0.0308350153490462,0.0190380590812041,0.0240308480998522,0.063723684245417,0.1211972699137617
CRWD,2025-04-02,S - Sale,0.0005225696683759,1.355899635147429,2025-03-04 16:00:00,-21,21,19.85,False,0.0563744778137276,0.028395750528516,0.039218388652578,0.0972554063108002,0.1040324628933531
CRWD,2025-04-08,S - Sale,-0.0004762244052227,1.3350331393225392,2025-03-04 16:00:00,-25,25,19.85,False,0.0496617857592092,0.0323241838179098,0.0636522287286223,0.095567307814284,0.1344942867248453
CRWD,2025-04-10,S - Sale+OE,9.863483081094496e-05,1.342957204079782,2025-03-04 16:00:00,-27,27,19.85,False,0.0707976460224893,0.0303566277983172,0.0615821883939907,0.0601785913832316,0.1025073522663832
CRWD,2025-04-16,S - Sale,0.0003766507086839,1.3689103424978248,2025-06-03 16:00:00,30,30,10.62,True,0.1383079005400741,-0.0011306191777236,-0.0010025042068981,0.0337450699002489,0.0494209393323248
CRWD,2025-04-22,S - Sale,0.0008252247589246,1.3480880213041404,2025-06-03 16:00:00,27,27,10.62,True,0.1207928831375615,-0.0090115881902555,0.0348713758078452,0.0217669080580574,-0.0607162798306376
CRWD,2025-04-28,S - Sale,0.0003653260422428,1.3057068001525232,2025-06-03 16:00:00,23,23,10.62,True,0.1294899811022961,0.0078346099435944,-0.0093688205582075,-0.0336362025424918,-0.1005124930683021
CRWD,2025-05-02,S - Sale,0.0002358478289614,1.3032768802721133,2025-06-03 16:00:00,19,19,10.62,True,0.0592902646819414,0.0002616344206617,-0.0237608380706014,-0.0768534046749348,-0.0596665913808511
CRWD,2025-05-06,S - Sale,0.0002677008340589,1.2828837200710614,2025-06-03 16:00:00,17,17,10.62,True,0.0451997611270401,-0.0402078835328758,-0.0822124228324533,-0.1044429805170245,-0.0366632145234195
CRWD,2025-05-28,S - Sale,0.0014554811112137,1.2910046755095392,2025-06-03 16:00:00,2,2,10.62,True,-0.0079461961948219,-0.0299219366336443,0.0001785647738857,0.0001785647738857,0.0001785647738857
CSCO,2024-11-19,S - Sale,0.0003419783973173,0.3568324260101544,2024-11-13 16:00:00,-4,4,51.45,False,0.0231114441504146,-0.0006381745011127,0.016215283286358,0.0221471236540517,0.0062851946605443
CSCO,2024-11-21,S - Sale,0.0003420883181776,0.3575748663137754,2024-11-13 16:00:00,-6,6,51.45,False,0.0276553060707147,0.0168517700093781,0.0306783224675054,0.0227747811106725,-0.0053258442018308
CSCO,2024-12-02,S - Sale,0.0002391892151695,0.3591588115277595,2024-11-13 16:00:00,-12,12,51.45,False,0.0087015857362054,-0.0008178064920539,-0.0015988309522342,-0.0207781918082307,-0.0218225573106533
CSCO,2024-12-06,S - Sale,0.0003351018078416,0.3769123346879136,2024-11-13 16:00:00,-16,16,51.45,False,0.0194380406767673,-0.0055527732654243,-0.0317445846657229,-0.0394696738025011,-0.0112938670154054
CSCO,2024-12-12,S - Sale,0.0003513622185222,0.3760439521481541,2024-11-13 16:00:00,-20,20,51.45,False,-0.0070437403331628,0.0018539208984941,-0.003997181619062,0.0051166849315135,0.0196738759768311
CSCO,2025-02-18,S - Sale,0.0007804855549993,0.374131519933329,2025-02-12 16:00:00,-3,3,3.41,False,0.072521197058793,-0.0025573027950385,-0.007442741396245,0.0038451880227355,-0.0049022920297593
CSCO,2025-02-24,S - Sale,0.0010097400272663,0.3684679965838633,2025-02-12 16:00:00,-7,7,3.41,False,0.0318841233023328,0.0121533253631422,0.0099458110874074,0.010314744454365,-0.0358543465136572
CSCO,2025-02-27,S - Sale,0.0006975066477992,0.4028170688343697,2025-02-12 16:00:00,-10,10,3.41,False,0.0348464816642421,0.0037243053259305,0.0010884507439673,0.0115928044936875,-0.0287420654636715
CSCO,2025-03-12,S - Sale,0.0010093114698098,0.402543409500633,2025-02-12 16:00:00,-19,19,3.41,False,-0.0241333837899749,-0.0155697757657467,-0.0089636979191951,-0.0221014005677315,0.0029841659362363
CSCO,2025-05-20,S - Sale,0.0012655420011249,0.6228734826421587,2025-05-14 16:00:00,-4,4,4.64,False,0.0324011943007047,-0.0026764291283592,-0.002169296857643,-0.0208550686388872,-0.0208550686388872
CSCO,2025-05-29,S - Sale,0.0012883855187629,0.62502667500212,2025-08-13 16:00:00,1,1,1.3,True,0.0035337484681429,-0.0077416255905149,-0.0077416255905149,-0.0077416255905149,-0.0077416255905149
DELL,2024-11-19,S - Sale+OE,0.0010950130962405,1.7273683919189458,2024-11-26 16:00:00,5,5,4.25,True,0.0942791672307979,-0.0333187643922378,0.0361815852410789,-0.1015213607671294,-0.1842495519216812
DELL,2024-11-26,S - Sale,0.0009491510585327,1.7050975029869435,2024-11-26 16:00:00,0,0,4.25,False,0.0102664524660555,-0.1417312374603223,-0.1309788308999541,-0.2251751374350761,-0.2902807648551301
DELL,2024-12-04,S - Sale,0.0015078535833952,1.6804380498889129,2024-11-26 16:00:00,-5,5,4.25,False,-0.1001496429828987,-0.0258431256300837,-0.0420806941554833,-0.1069446247154295,-0.1215560458812439
DELL,2024-12-09,S - Sale+OE,0.0013897517930222,1.6514825330738163,2024-11-26 16:00:00,-8,8,4.25,False,,,,,
DELL,2024-12-09,S - Sale,0.0013897517930222,1.6514825330738163,2024-11-26 16:00:00,-8,8,4.25,False,,,,,
DELL,2024-12-11,S - Sale,0.0013556351867576,1.6547435549916971,2024-11-26 16:00:00,-10,10,4.25,False,-0.205056134201293,-0.0006282884761725,-0.0250528011477123,-0.0095795919555538,0.0001009345180114
DELL,2024-12-17,S - Sale+OE,0.001213263446183,1.667802793762694,2024-11-26 16:00:00,-14,14,4.25,False,-0.2633744699180737,0.0066169167726067,0.0164285972756418,0.0123393981610768,0.0557308659374803
DELL,2025-01-08,S - Sale+OE,0.0006613807362142,1.6627257689097037,2024-11-26 16:00:00,-28,28,4.25,False,,,,,
DELL,2025-01-08,S - Sale,0.0006613807362142,1.6627257689097037,2024-11-26 16:00:00,-28,28,4.25,False,,,,,
DELL,2025-01-24,S - Sale+OE,-0.001080597217515,1.5367657212851429,2025-02-27 16:00:00,23,23,6.42,True,-0.0628294314284168,0.0044062421765329,-0.0620709884019168,-0.0686886268081099,-0.0045944271828157
DELL,2025-02-20,S - Sale+OE,-0.0016675871217279,1.5170766463312877,2025-02-27 16:00:00,5,5,6.42,True,0.1358073207717915,0.0158036497340026,-0.0019440187334844,-0.0528445525242911,-0.0203111594423273
DELL,2025-04-01,S - Sale,-0.0019148106582958,1.5668741379156177,2025-02-27 16:00:00,-23,23,6.42,False,0.0359177536462509,0.0221487597095418,-0.0517354894351468,-0.0151319389271614,0.0824693174435639
DELL,2025-05-16,S - Sale,-0.0014052855000016,1.5062346261790975,2025-05-29 16:00:00,8,8,-8.38,True,0.0354105566109958,0.0235655449598582,0.0346081840144083,0.0497930995099061,0.0177937203573632
EBAY,2024-11-06,S - Sale,0.0021683214709075,0.2296416286762295,2024-10-30 16:00:00,-5,5,0.84,False,-0.1107585010246939,-0.0061759811957108,-0.0042325498605498,-0.0213831235180631,0.0161753964656124
EBAY,2024-11-19,S - Sale+OE,0.0019609582502743,0.2200648647464061,2024-10-30 16:00:00,-14,14,0.84,False,-0.0456900776031068,-0.0155966817401782,0.0195467735456236,0.0147324348764289,0.0261957624427196
EBAY,2024-11-27,S - Sale,0.0020428805490378,0.2107158704958434,2024-10-30 16:00:00,-20,20,0.84,False,0.0340677493122686,-0.0127754559601879,-0.0342489106025734,-0.0402054464940094,-0.0468164355295651
EBAY,2024-12-05,S - Sale,0.0019376497105887,0.2984597145161162,2024-10-30 16:00:00,-25,25,0.84,False,-0.0133982592216864,-0.0010269171762404,-0.0077342679213173,-0.0075403672151487,-0.0234596650653784
EBAY,2024-12-17,S - Sale+OE,0.001861333507115,0.271173572316146,2024-10-30 16:00:00,-33,33,0.84,False,-0.0554641500523077,0.0142117864296875,0.0220501753990429,-0.0215966506016064,-0.0305146886891439
EBAY,2025-01-06,S - Sale,0.0017993692330005,0.2321746773003649,2025-02-26 16:00:00,34,34,4.26,True,-0.0471692002758487,0.0231503466693362,0.0716522225073873,0.0496794003292128,0.0300902342664089
EBAY,2025-01-17,S - Sale+OE,0.0013451676503301,0.2333667329247649,2025-02-26 16:00:00,26,26,4.26,True,0.0299298325970484,0.0125007759839142,-0.0298506744465495,0.0197841734940726,0.0138587754350543
EBAY,2025-02-05,S - Sale,0.0007636391775284,0.2672228363332453,2025-02-26 16:00:00,14,14,4.26,True,0.0172105851212394,0.0048038581816164,0.0155186256632607,0.0322313640209279,0.0560107509235418
EBAY,2025-02-19,S - Sale+OE,0.0011197861122262,0.300190165569915,2025-02-26 16:00:00,5,5,4.26,True,0.0355497061994092,-0.0057739439535961,0.0098624847513017,-0.0617007680437408,-0.0365535615614058
EBAY,2025-03-05,S - Sale,0.0013953195441211,0.2479414229569014,2025-02-26 16:00:00,-5,5,4.26,False,-0.0147998069958189,0.0180772587279084,0.0294576352942048,-0.0181046857280815,-0.0179146642349784
EBAY,2025-03-18,S - Sale+OE,0.0013208971102848,0.2470650773547518,2025-02-26 16:00:00,-14,14,4.26,False,-0.041136084106007,-0.0044770885223674,-0.0288252791684411,-0.0080712994305905,-0.0819490206111169
EBAY,2025-03-20,S - Sale,0.0014313736952351,0.2305746467440904,2025-02-26 16:00:00,-16,16,4.26,False,0.0556624569292889,-0.024537956681567,-0.0257542008205828,-0.0047553039238335,-0.0932088979988424
EBAY,2025-04-03,S - Sale,0.0012422569039555,0.2995897131666826,2025-04-30 16:00:00,18,18,3.19,True,0.0319357557899138,-0.0425731016185291,-0.0855991559246554,-0.036022459795142,-0.0129555258307978
EBAY,2025-04-07,S - Sale,0.0016565373967125,0.2836698707274619,2025-04-30 16:00:00,16,16,3.19,True,-0.0609916033199273,-0.0441809697201409,0.0057310247036684,0.0325444504902515,0.0291628178469066
EBAY,2025-04-17,S - Sale+OE,0.0012785721319247,0.3589514837811329,2025-04-30 16:00:00,8,8,3.19,True,-0.0069112154626871,0.0112438927310736,0.0202595641386816,0.0047381557400911,0.0160947957561055
EBAY,2025-05-05,S - Sale+OE,0.0015242889993747,0.3559457988770145,2025-04-30 16:00:00,-3,3,3.19,False,-0.0054157737759141,0.0283161143564377,0.0069989737304664,-0.0064429718336643,0.0102514744959435
EBAY,2025-05-06,S - Sale,0.001279877097292,0.4088044069348998,2025-04-30 16:00:00,-4,4,3.19,False,0.0305522531076542,-0.0079555898546811,-0.0183245838316941,-0.0200533178592107,-0.0150248773221941
EBAY,2025-05-08,S - Sale,0.0010094830002332,0.4153831549535949,2025-04-30 16:00:00,-6,6,3.19,False,0.0034314623620435,-0.009898951908287,-0.0415662580415018,-0.0107372866885694,-0.007650243611593
EBAY,2025-05-13,S - Sale+OE,0.0012038585696625,0.3855875705367262,2025-04-30 16:00:00,-9,9,3.19,False,-0.0385917552587199,-0.0115446776356585,0.0232819245050991,0.0281143271676462,0.036813358020426
EBAY,2025-05-22,S - Sale,0.0015301685615397,0.3881739771720762,2025-07-30 16:00:00,5,5,5.63,True,0.0106572098989026,0.0044895597206049,0.0006195680400325,0.011831046674378,0.011831046674378
EBAY,2025-05-23,S - Sale+OE,0.0015324235482548,0.3867609791691872,2025-07-30 16:00:00,4,4,5.63,True,0.0096796214635202,-0.0008676111700259,-0.0048108867435001,0.0064934303656326,0.0064934303656326
GOOGL,2024-11-01,S - Sale,0.0003516091640154,0.9102558535467448,2024-10-29 16:00:00,-3,3,14.83,False,0.0550559954809988,-0.0065820080213288,-0.0136218283892842,-0.0078160389536621,-0.0666013205392619
GOOGL,2024-11-04,S - Sale,0.0002449714018309,0.9048661781922092,2024-10-29 16:00:00,-4,4,14.83,False,0.0476360943319957,-0.0194304308636779,-0.010693403722667,-0.0185309793090635,-0.0771643599983315
GOOGL,2024-11-06,S - Sale,1.3032356603744858e-07,0.9252439562163908,2024-10-29 16:00:00,-6,6,14.83,False,0.0242035656117094,0.0226543816541171,0.0191837097480393,0.0049793819731639,-0.0371678747922755
GOOGL,2024-11-07,S - Sale,-0.0001153231480873,0.9197973227977244,2024-10-29 16:00:00,-7,7,14.83,False,0.0524077605666728,-0.0037094927022489,0.0150327318554091,-0.0068701139178054,-0.0418407575641111
GOOGL,2024-11-12,S - Sale,-3.202469018362468e-05,0.9216027671535564,2024-10-29 16:00:00,-10,10,14.83,False,0.0546532960899668,-0.0047292005908489,-0.0141933271430071,-0.0741327925636071,-0.052956860346472
GOOGL,2024-11-18,S - Sale,-0.0001873869704808,0.9272499049206367,2024-10-29 16:00:00,-14,14,14.83,False,0.0322235749099837,0.0175534743410089,-0.0592600386334265,-0.0345452107022456,-0.0394452452227346
GOOGL,2024-11-21,S - Sale,-6.553352259677998e-05,0.9212267242235384,2024-10-29 16:00:00,-17,17,14.83,False,-0.0131867980737861,-0.0662600470791911,-0.0480769371385504,-0.0511029118006465,0.0607277530112738
GOOGL,2024-12-02,S - Sale,0.0001549345909651,0.9082933743862104,2024-10-29 16:00:00,-23,23,14.83,False,-0.0615944228021359,0.0014665483478471,0.0031525050573418,0.0988364163494203,0.1110163006049915
GOOGL,2024-12-10,S - Sale,-9.576853236005722e-05,0.917456964092761,2024-10-29 16:00:00,-29,29,14.83,False,-0.0469461267989167,0.0974175493555675,0.0738021868115132,0.0997855812599921,0.1034216930155527
GOOGL,2024-12-13,S - Sale,-5.392159734353364e-05,0.91786726359177,2024-10-29 16:00:00,-32,32,14.83,False,0.1155260719200978,-0.0121955059722967,0.0060351242540572,0.0214451051738521,0.0173802585619188
GOOGL,2024-12-17,S - Sale,0.0002390573444195,0.873399951630901,2025-02-04 16:00:00,31,31,1.18,True,0.1083166806428534,-0.0087851949409395,-0.0014075842602815,-0.0019183265944068,0.0118802631081916
GOOGL,2025-01-02,S - Sale,0.0001366363803416,0.8828218436212161,2025-02-04 16:00:00,21,21,1.18,True,0.0119089303148884,-0.0013652413134227,0.023571456374419,0.0204400240272306,0.0139895033186986
GOOGL,2025-01-03,S - Sale,0.0001613404991967,0.8792453607564257,2025-02-04 16:00:00,20,20,1.18,True,0.0257643116640307,-0.0032482731980823,0.0140639067953321,0.0162239060781331,0.00783247343042
GOOGL,2025-01-13,S - Sale,0.0006594200149981,0.8935662857441042,2025-02-04 16:00:00,15,15,1.18,True,0.007025473961811,-0.0082747993504978,-0.0041523773137496,-0.0151865768091116,0.031103933223275
GOOGL,2025-01-15,S - Sale,0.0008039717283146,0.9180526705637866,2025-02-04 16:00:00,13,13,1.18,True,0.0033262670523401,0.0015801341872976,0.0029359454049151,0.0059522697250217,0.0457921502215212
GOOGL,2025-01-30,S - Sale,0.0007626313392805,0.9630891698410808,2025-02-04 16:00:00,3,3,1.18,True,-0.0093552161236761,0.042330575057469,0.0512624599289434,-0.048892003052139,-0.0804587129481627
GOOGL,2025-01-31,S - Sale,0.0006450179267256,0.9656297540405772,2025-02-04 16:00:00,2,2,1.18,True,0.0117811936934891,0.0177014070323444,-0.0485864118326502,-0.0769087220639832,-0.1036893210504306
GOOGL,2025-02-03,S - Sale,0.0006596166668177,0.9645133694531168,2025-02-04 16:00:00,1,1,1.18,True,0.0316283421569284,0.0091357546157939,-0.0907003208515604,-0.1096547945652897,-0.1275909103996967
GOOGL,2025-02-19,S - Sale,0.0003792768040133,0.9601685910967536,2025-02-04 16:00:00,-10,10,1.18,False,-0.0820930739385601,0.0073484538039607,0.010501648030753,-0.0200986799646146,0.0158708838056389
GOOGL,2025-02-20,S - Sale,0.0003991325139576,0.9609180085724932,2025-02-04 16:00:00,-11,11,1.18,False,-0.1004451205843352,-0.0055811966160464,-0.0053792097205331,-0.0272568302374513,0.0152440355603302
GOOGL,2025-02-21,S - Sale,0.0004349913779024,0.9482099157899496,2025-02-04 16:00:00,-12,12,1.18,False,-0.1183576899001476,-0.0061631764886905,-0.0245641013869486,-0.0230875742712445,0.0050371524133878
GOOGL,2025-02-28,S - Sale,0.0002721567005903,0.9555784798896372,2025-02-04 16:00:00,-17,17,1.18,False,-0.0493102484665849,-0.0053144728886089,0.0249698158717131,0.0405977727419709,0.0079897648427494
GOOGL,2025-03-03,S - Sale,0.0003706064419107,0.9596579488320957,2025-02-04 16:00:00,-18,18,1.18,False,-0.0522081934590285,0.0321782468964215,0.052464045437307,0.0350307692114496,0.0140995554970074
GOOGL,2025-03-13,S - Sale,-0.0002180556350443,0.9852733553823454,2025-02-04 16:00:00,-26,26,1.18,False,0.0265530511213667,-0.0152219642543525,-0.0302507756751225,-0.0246447683479354,-0.0545113935217397
GOOGL,2025-03-27,S - Sale,-0.0005448197129397,0.9428751153413254,2025-04-24 16:00:00,19,19,39.84,True,-0.0243453931328237,-0.0342710789977813,-0.0223770635497133,0.0078062717363641,0.0191520080632312
GOOGL,2025-03-31,S - Sale,-0.0005239283793058,0.9379503995924352,2025-04-24 16:00:00,17,17,39.84,True,-0.055027397512256,0.011888367679028,0.0414712877613987,0.0427511049573893,0.0404778608650545
GOOGL,2025-04-01,S - Sale,-0.0004936282600622,0.932388327404888,2025-04-24 16:00:00,16,16,39.84,True,-0.0428908733266859,0.000316102561518,0.0369751625523974,0.0480360165173247,0.0371969491472773
GOOGL,2025-04-04,S - Sale,-0.0003143244104047,0.9112083895542588,2025-04-24 16:00:00,13,13,39.84,True,-0.0241383510266673,0.0193529985536314,0.0188940975735628,0.0379483394685167,0.0235200325117662
GOOGL,2025-04-14,S - Sale,-0.0003969531789278,0.9234127903003332,2025-04-24 16:00:00,7,7,39.84,True,0.0157806101657514,-0.0097277809161395,-0.0126548541281845,-0.0073425235773696,-0.018054780535498
GOOGL,2025-04-18,S - Sale,-0.0004124478827236,0.9250459800236336,2025-04-24 16:00:00,4,4,39.84,True,0.0382814404239696,,0.0049326096798052,0.0038075436695925,-0.0596312934326563
GOOGL,2025-05-01,S - Sale,-0.0004722948875849,0.9654024672101308,2025-04-24 16:00:00,-5,5,39.84,False,-0.0156758676842378,0.0044284341890792,0.0160338296240491,-0.0589346355582452,-0.0053534215601725
GOOGL,2025-05-09,S - Sale,-0.0003846314785503,0.8809320910198394,2025-04-24 16:00:00,-11,11,39.84,False,-0.0557040549652268,-0.0095706353310739,0.0134836479749794,0.0186520029608,0.0552257556729682
GOOGL,2025-05-15,S - Sale,-0.0004984947075226,0.8826311009476993,2025-07-23 16:00:00,10,10,5.09,True,-0.0483700368883568,0.0030996355005528,-0.0060277486715975,0.0418179309782387,0.0455360084625519
GOOGL,2025-05-23,S - Sale,-0.0004609807407559,0.878811776188841,2025-07-23 16:00:00,4,4,5.09,True,0.0060846328791506,-0.0048303977638765,0.002093515161137,-0.0011851393742585,-0.0011851393742585
IBM,2024-11-08,S - Sale,0.0016086181239127,0.4220433922858979,2024-10-23 16:00:00,-12,12,3.33,False,-0.1204443661645972,-0.0018475225320407,-0.0107719023364639,-0.0191444443451586,0.0513080133958511
IBM,2024-11-13,P - Purchase,0.0015650133656277,0.4254461492023514,2024-10-23 16:00:00,-15,15,3.33,False,-0.1329522192190543,-0.0081549467112131,-0.0083264014416479,0.0505999816214656,0.0575195037244223
IBM,2025-02-28,P - Purchase,0.0009334991439824,0.3396509326099798,2025-01-29 16:00:00,-21,21,3.81,False,0.015857081693331,-0.0096001222137038,-0.0113968087971944,0.0292009905594091,-0.0351813138486108
IBM,2025-03-03,S - Sale,0.0016500682673352,0.3371924065436423,2025-01-29 16:00:00,-22,22,3.81,False,0.0066727524088208,0.0099459614191473,0.0402215710774402,-0.0110729944701299,-0.0369137741757751
INTC,2024-11-06,P - Purchase,-0.0043213353963193,1.462805109656523,2024-10-31 16:00:00,-4,4,-1422.64,False,0.1036306026917694,0.0647160751841165,0.0260985280876567,0.0638108805419009,0.0447249315846288
INTC,2024-11-08,S - Sale,-0.0045110221744416,1.4561496985880282,2024-10-31 16:00:00,-6,6,-1422.64,False,0.1518609553014642,0.0020586307833856,-0.0281407735359779,0.0159557203473897,-0.0210328096542231
LRCX,2024-11-04,S - Sale,-0.0012581083081695,1.8482694017003491,2024-10-23 16:00:00,-8,8,6.51,False,-0.0832187779208807,0.0038830335287234,-0.0525351342386085,-0.0741414590570042,-0.0831756749754151
LRCX,2025-02-21,S - Sale+OE,-0.0022384218723444,1.723378308921927,2025-01-29 16:00:00,-16,16,5.63,False,0.095251878118501,0.0063814035774815,-0.0022954739750052,0.0015608066747089,0.1193266478976002
META,2024-11-01,S - Sale+OE,0.0018732334260502,1.1781822393278298,2024-10-30 16:00:00,-2,2,13.86,False,-0.0476767848979281,-0.0120392976686496,-0.0564953287299651,-0.0617631270682616,-0.0911238883077083
META,2024-11-05,S - Sale,0.0017363920657315,1.178723454685927,2024-10-30 16:00:00,-4,4,13.86,False,-0.0588974448488087,-0.0347794693200469,-0.0267076045370948,-0.0588134107579289,-0.0728286115518291
META,2024-11-07,S - Sale,0.0015929052014203,1.1829946951115713,2024-10-30 16:00:00,-6,6,13.86,False,-0.0686800160203287,0.0082906525566017,-0.00220593872151,-0.0229624008889516,-0.0324315678024655
META,2024-11-19,S - Sale+OE,0.0013038508122799,1.1791853409989002,2024-10-30 16:00:00,-14,14,13.86,False,-0.0899705439171199,0.0064016624412523,-0.0098492616964959,-0.0013668256396473,0.0268673410752754
META,2024-11-21,S - Sale,0.0012419408392028,1.1955645047456582,2024-10-30 16:00:00,-16,16,13.86,False,-0.0765606125565432,-0.0161594887080233,-0.0037647891152748,-0.0076144974752662,0.030894845356116
META,2024-11-26,S - Sale,0.0011790436111184,1.1885578439306466,2024-10-30 16:00:00,-19,19,13.86,False,-0.067772713643521,0.0045961446541109,0.002579272847649,0.0414762597963261,0.0175580161468167
META,2024-11-27,S - Sale,0.001193686175683,1.193098337262929,2024-10-30 16:00:00,-20,20,13.86,False,-0.0248109424897569,-0.0016783571697765,0.0157548408535974,0.0349264445760791,0.0057988941896351
META,2024-12-04,S - Sale,0.0010922743207006,1.2004125367826863,2024-10-30 16:00:00,-24,24,13.86,False,,,,,
